href,title,url,description,link_1,link_2,link_3,link_4,link_5,link_6,link_7,link_8,link_9,link_10,link_11,link_12,link_13,link_14,link_15,dept,course_num,course_name,credits,min_credits,max_credits,offered,crosslist,grading,restriction,note,permission,prerequisite,requirement,concurrent,corequisite
preview_course_nopop.php?catoid=22&coid=112935,KSB-407 EDHEC Summer Business of Luxury (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112935," KSB-407 EDHEC Summer Business of Luxury (3)Two-week study abroad immersion into the business of luxury goods in Nice, France.Crosslist: KSB-607 .Permission: Kogod Global Learning.  | ",preview_course_nopop.php?catoid=22&coid=112936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,407,EDHEC Summer Business of Luxury ,(3),3,3,NA,KSB-607 ,NA,NA,NA,Kogod Global Learning,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112885,KSB-411 EDHEC Program (1-17) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112885," KSB-411 EDHEC Program (1-17)Direct enroll study abroad program at EDHEC Business School in Lille, France. Students may take preapproved Kogod core and elective courses.Permission: Kogod Global Learning.Note: Language of Instruction: English or French. Open to all undergraduate students with priority for Business, Language & Culture Studies (BS) : French language specialization.  | ",preview_program.php?catoid=22&poid=10694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,411,EDHEC Program ,(1-17),1,17,NA,NA,NA,NA,Language of Instruction: English or French,Kogod Global Learning,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112932,KSB-412 Chung Ang Program (1-17.5) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112932," KSB-412 Chung Ang Program (1-17.5)Semester-long program in Seoul, South Korea. Students take courses in the Business School at Chung Ang University.Permission: Kogod Global Learning.Note: Open to all undergraduate students with priority for Business, Language & Culture Studies (BS) : Korean language specialization.  | ",preview_program.php?catoid=22&poid=10694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Open to all undergraduate students with priority for Business, Language & Culture Studies (BS) : Korean language specialization",Kogod Global Learning,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112933,KSB-413 Chung Ang Summer Program (1-6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112933," KSB-413 Chung Ang Summer Program (1-6)Summer program in Seoul, South Korea. Students take Korean language and culture studies courses at Chung Ang University in the heart of Seoul.Permission: Kogod Global Learning.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,413,Chung Ang Summer Program ,(1-6),1,6,NA,NA,NA,NA,NA,Kogod Global Learning,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112934,KSB-414 Kyung Hee Program (1-17.5) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112934," KSB-414 Kyung Hee Program (1-17.5)Semester-long program in Seoul, South Korea. Students take courses in the Business School at Kyung Hee University.Permission: Kogod Global Learning.Note: Open to all undergraduate students with priority for Business, Language & Culture Studies (BS) : Korean language specialization.  | ",preview_program.php?catoid=22&poid=10694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Open to all undergraduate students with priority for Business, Language & Culture Studies (BS) : Korean language specialization",Kogod Global Learning,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=113043,KSB-421 Integrative Strategic Management (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=113043," KSB-421 Integrative Strategic Management (3)This capstone course explores why some organizations succeed and others fail. The course explores strategy: a comprehensive, goal-oriented plan that dictates how managers should leverage the resources and capabilities of the firm to build and maintain competitive advantage. At its core, strategy is about choices and tradeoffs. Students integrate and synthesize knowledge acquired across functional areas of business and simulate management experiences; students draw on prior coursework from accounting, finance, real estate, information systems and technology, management, and marketing. Methods employed for simulating a management environment include case studies, class discussions, and semester-long projects working on unstructured organizational problems. AU Core Integrative Requirement: Capstone.Grading: A-F only. Prerequisite: KSB-221 , KSB-223 , KSB-224 , KSB-301 , and KSB-302  with grades of C or better. Restriction: Registration not allowed in both KSB-421 and MGMT-458 . Note: Students may not receive credit toward a degree for both KSB-421 and MGMT-458 .  | ",preview_course_nopop.php?catoid=22&coid=113023,preview_course_nopop.php?catoid=22&coid=113024,preview_course_nopop.php?catoid=22&coid=113004,preview_course_nopop.php?catoid=22&coid=113002,preview_course_nopop.php?catoid=22&coid=113025,preview_course_nopop.php?catoid=22&coid=109964,preview_course_nopop.php?catoid=22&coid=109964,NA,NA,NA,NA,NA,NA,NA,NA,KSB,421,Integrative Strategic Management ,(3),3,3,NA,NA,A-F only,Registration not allowed in both KSB-421 and MGMT-458 ,Students may not receive credit toward a degree for both KSB-421 and MGMT-458 ,NA,"KSB-221 , KSB-223 , KSB-224 , KSB-301 , and KSB-302  with grades of C or better",Capstone,NA,NA
preview_course_nopop.php?catoid=22&coid=109823,KSB-490 Independent Research in Business (1-3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=109823, KSB-490 Independent Research in Business (1-3) Grading: IP-eligible. Permission: instructor and department chair.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,490,Independent Research in Business ,(1-3),1,3,NA,NA,IP-eligible,NA,NA,instructor and department chair,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112870,KSB-492 Co-op Internship (1-3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112870," KSB-492 Co-op Internship (1-3)Co-op internships provide Kogod business students with long-term paid internship opportunities that can lead to full-time job offers, depending on the co-op student’s job performance and the co-op employer’s hiring needs. Kogod partners with co-op employers to provide students the opportunity to apply classroom learning to a productive work experience in an industry related to a student’s academic and/or career goals. Co-ops can be remote or in person and full-time or part-time. They are paid, for credit, take place over several terms, 15-40 hours per week, can be taken as an elective throughout the academic year and summer, and are open to all Kogod students: online, residential, and international. Grading: IP-eligible. Permission: Kogod in Practice.  | ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,492,Co-op Internship ,(1-3),1,3,NA,NA,IP-eligible,NA,NA,Kogod in Practice,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=111190,KSB-496 Selected Topics: Non-Recurring (1-4) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=111190, KSB-496 Selected Topics: Non-Recurring (1-4) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KSB,496,Selected Topics: Non-Recurring ,(1-4),1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112965,LING-196 Selected Topics: Non-Recurring (1-6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112965, LING-196 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LING,196,Selected Topics: Non-Recurring ,(1-6),1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112966,LING-296 Selected Topics: Non-Recurring (1-6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112966, LING-296 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LING,296,Selected Topics: Non-Recurring ,(1-6),1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112967,LING-396 Selected Topics: Non-Recurring (1-6) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112967, LING-396 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LING,396,Selected Topics: Non-Recurring ,(1-6),1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
preview_course_nopop.php?catoid=22&coid=112790,LING-401 Sounds of Language and Their Meaning (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112790," LING-401 Sounds of Language and Their Meaning (3)This course introduces the study of sound and its meaning in human language. It examines phonetics and phonology, the areas of linguistics that address how speech sounds are made, used, heard, and mentally organized, and their connections to language in social identity and society more broadly. The course covers essential aspects of how people speak, both in terms of the physical production of the sounds of speech, and in terms of different languages and dialects. Students explore what the sounds of language mean: how sounds convey both communicative meaning (such as the difference between pen and pin in English, or caro and carro in Spanish) and social meaning related to identity and stereotypes. Students learn the basic properties and classification of speech sounds and gain an introduction to sociolinguistic diversity, with extensions into related areas such as language learning and how languages change over time.Crosslist: LING-601 . Prerequisite/Concurrent: TESL-400 . | ",preview_course_nopop.php?catoid=22&coid=112791,preview_course_nopop.php?catoid=22&coid=111496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LING,401,Sounds of Language and Their Meaning ,(3),3,3,NA,LING-601 ,NA,NA,NA,NA,NA,NA,TESL-400 ,NA
preview_course_nopop.php?catoid=22&coid=112787,LING-402 Words and Language Structure (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112787," LING-402 Words and Language Structure (3)This course provides familiarity with various morphological systems that occur in world languages, and examines topics that arise from looking at the shape of words. Students explore what a word is; the meaning of any linguistic unit between two spaces in mental grammar; the connection between morphology and phonology as well as words to syntax and semantics. Student also consider whether deeper principles underly the basic structure and shape of words, and whether these principles are related to what happens in language as a whole. By analyzing morphological patterns in different languages, they understand important theoretical issues connected with morphology and their implication for linguistic theory.Crosslist: LING-602 . Prerequisite/Concurrent: TESL-400 . | ",preview_course_nopop.php?catoid=22&coid=112788,preview_course_nopop.php?catoid=22&coid=111496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LING,402,Words and Language Structure ,(3),3,3,NA,LING-602 ,NA,NA,NA,NA,NA,NA,TESL-400 ,NA
preview_course_nopop.php?catoid=22&coid=112786,LING-403 Sociohistorical Linguistics (3) opens a new window,https://catalog.american.edu/preview_course_nopop.php?catoid=22&coid=112786," LING-403 Sociohistorical Linguistics (3)The study of historical linguistics is the lens through which linguists attempt to uncover what appear to be mysterious and random occurrences, but are in fact the result of codified language change. With the application of the comparative method, students learn how languages change and how change is in part affected by external sociohistorical factors. Students work on a language of their choice and explore solving linguistic puzzles. English language examples of these puzzles include ‘I do’ vs ‘she does,’ ‘children’ vs ‘childs,’ and the pronunciation of ‘enough’ vs ‘through.’ Students learn that these inconsistencies are the result of just ordinary and rather typical universal phenomena that affect all world languages.Crosslist: LING-603 . Prerequisite/Concurrent: TESL-400 . | ",preview_course_nopop.php?catoid=22&coid=112789,preview_course_nopop.php?catoid=22&coid=111496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LING,403,Sociohistorical Linguistics ,(3),3,3,NA,LING-603 ,NA,NA,NA,NA,NA,NA,TESL-400 ,NA
