title,description,dept,course_num,course_name,min_credits,max_credits,offered,grading,note,course_abbrev
MGMT-490 Independent Study Project in Management (1-3) opens a new window,MGMT-490 Independent Study Project in Management (1-3) Grading: IP-eligible. Prerequisite: junior standing.Permission: instructor and department chair.  |,MGMT,490,Independent Study Project in Management,1,3,,IP-eligible,,MGMT-490
MGMT-494 Community Service-Learning Project (1) opens a new window,MGMT-494 Community Service-Learning Project (1) Grading: Pass/Fail only. Permission: instructor and Center for Leadership and Community Engagement. |,MGMT,494,Community Service-Learning Project,1,1,,Pass/Fail only,,MGMT-494
MGMT-496 Selected Topics: Non-Recurring (1-6) opens a new window,MGMT-496 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,MGMT,496,Selected Topics: Non-Recurring,1,6,,,,MGMT-496
MKTG-196 Selected Topics: Non-Recurring (1-6) opens a new window,MKTG-196 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,MKTG,196,Selected Topics: Non-Recurring,1,6,,,,MKTG-196
MKTG-250 Fundamentals of Marketing and Business for Communications (3) opens a new window," MKTG-250 Fundamentals of Marketing and Business for Communications (3)This course provides an introduction to the fundamentals of marketing and business relevant to media and communications. Includes an overview of the principles of marketing, the business environment, and business strategy and an introduction to microeconomics and financial statements. Restriction: Non-KSB majors. Registration not allowed in both MKTG-250 and KSB-213  or MKTG-300 . Note: Students may not receive credit toward a degree for both MKTG-250 and KSB-213  or MKTG-300 .  | ",MKTG,250,Fundamentals of Marketing and Business for Communications,3,3,,,Students may not receive credit toward a degree for both MKTG-250 and KSB-213  or MKTG-300 ,MKTG-250
MKTG-296 Selected Topics: Non-Recurring (1-6) opens a new window,MKTG-296 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,MKTG,296,Selected Topics: Non-Recurring,1,6,,,,MKTG-296
MKTG-300 Principles of Marketing (3) opens a new window," MKTG-300 Principles of Marketing (3)An introduction to marketing decision making in business and nonprofit organizations. Particular attention is devoted to analysis of customer needs; segmenting markets; and developing product, promotion, pricing, and distribution strategies. Students develop their business writing skills and learn through writing an integrated market analysis assignment. AU Core Integrative Requirement: Written Communication and Information Literacy II. Prerequisite: ECON-150  or ECON-200  and completion of Written Communication and Information Literacy I  requirement. Restriction: Registration not allowed in both MKTG-300 and KSB-213  or MKTG-250 . Note: Students may not receive credit toward a degree for both MKTG-300 and KSB-213  or MKTG-250 .  | ",MKTG,300,Principles of Marketing,3,3,,,Students may not receive credit toward a degree for both MKTG-300 and KSB-213  or MKTG-250 ,MKTG-300
MKTG-301 Consumer Behavior (3) opens a new window," MKTG-301 Consumer Behavior (3)Study of marketing, psychology, sociology, and cultural anthropology to determine motivations for product purchases. A multimedia approach is used to illustrate the use of behavioral science theory to create new products and promotional campaigns. Students learn to analyze consumer decisions for products or services and to determine effectiveness of information provided by government and charitable organizations.Prerequisite: MKTG-300  or MKTG-250 .  | ",MKTG,301,Consumer Behavior,3,3,,,,MKTG-301
MKTG-302 Marketing Research (3) opens a new window," MKTG-302 Marketing Research (3)Study of research tools used to aid marketing decision making. Considers definition of research problems, selection of projects, and analysis of data. Execution of a consumer survey is a major component of the course. Students use computers to analyze research data.Prerequisite: MKTG-250  or MKTG-300  and STAT-204 .  | ",MKTG,302,Marketing Research,3,3,,,,MKTG-302
MKTG-311 Foundations of Digital Marketing (3) opens a new window," MKTG-311 Foundations of Digital Marketing (3)This course focuses on the business of digital marketing. Specifically, the course covers a range of digital marketing channels, emerging technologies, and digital strategy used by marketers and organizations today. The course includes discussions and practical activities on concepts such as search engine optimization, social media marketing, paid advertising, mobile marketing, and marketing analytics (e.g., quantitative approaches used by digital marketers). Using a variety of activities and practical tools, students gain an understanding of using digital marketing to achieve marketing goals.Prerequisite: MKTG-300  or MKTG-250 .  | ",MKTG,311,Foundations of Digital Marketing,3,3,,,,MKTG-311
MKTG-390 Independent Reading Course in Marketing (1-3) opens a new window,MKTG-390 Independent Reading Course in Marketing (1-3) Grading: IP-eligible. Permission: instructor and department chair.  |,MKTG,390,Independent Reading Course in Marketing,1,3,,IP-eligible,,MKTG-390
MKTG-391 Internship in Marketing (1-6) opens a new window,MKTG-391 Internship in Marketing (1-6)Provides students with the opportunity to blend practical business work experience with academic study. The academic workload varies depending on the internship credit to be earned. Grading: IP-eligible. Prerequisite: KSB-101  and MKTG-250  or MKTG-300 .Permission: instructor.  |,MKTG,391,Internship in Marketing,1,6,,IP-eligible,,MKTG-391
MKTG-394 Community Service-Learning Project (1) opens a new window,MKTG-394 Community Service-Learning Project (1) Grading: Pass/Fail only. Permission: instructor and Center for Leadership and Community Engagement. |,MKTG,394,Community Service-Learning Project,1,1,,Pass/Fail only,,MKTG-394
MKTG-396 Selected Topics: Non-Recurring (1-6) opens a new window,MKTG-396 Selected Topics: Non-Recurring (1-6) Topics vary by section. Repeatable for credit with different topic.  |,MKTG,396,Selected Topics: Non-Recurring,1,6,,,,MKTG-396
MKTG-405 Race in the Marketplace (3) opens a new window," MKTG-405 Race in the Marketplace (3)Per plentiful practical examples and increasing worldwide research evidence, racial dynamics impinge upon peoples’ experiences and outcomes in the marketplace. As a result, organizations across sectors are modifying their marketing practices to support marketplace equity. This course examines the various ways racial dynamics intersect with marketing strategy, consumer behavior, and marketplace outcomes. It investigates both historical and current-day dimensions of race and marketplace equity through readings, film, discussions, guest speakers, and strategic assignments. Students are equipped to recognize, analyze, and understand how to use marketing to intervene in race-related issues across diverse markets. The course emphasizes key theories concepts and approaches for comprehending racial dynamics in marketplace activities, analysis of issues at the intersection of marketing activities and race across different types of markets, and the use of marketing concepts and practices to design strategies and actions in support of racial equity in the marketplace. AU Core Integrative Requirement: Diversity and Equity. Crosslist: MKTG-605 .Prerequisite: MKTG-250  or MKTG-300 .  | ",MKTG,405,Race in the Marketplace,3,3,,,,MKTG-405
